-30.7327,69.8431
-28.8828,60.4776
-40.3992,52.3307
-44.6574,59.3614
-39.0466,63.6593
-46.2813,64.4531
-42.5026,64.1829
-57.5072,59.9501
-64.911,62.5772
-60.5817,60.01
-36.6154,59.2077
-25.6258,57.2677
-41.9024,60.1435
-32.0126,57.4852
-54.2792,62.2812
-47.4729,63.749
-50.5018,55.984
-65.6836,59.4298
-29.8739,61.4926
-58.4011,52.0975
-35.283,52.2458
-38.5302,61.1029
-49.0789,54.9841
-48.6218,63.414
-31.3259,55.4454
-44.7364,69.0687
-51.7231,53.6334
-49.6375,56.8584
-38.6497,63.4792
-41.9881,52.8261
-33.9207,66.4297
-50.8808,48.3739
-35.0753,64.8071
-28.6425,60.7396
-41.8139,59.7365
-33.7673,63.8591
-47.8132,63.2608
-41.6652,57.8577
-62.5544,65.4866
-44.8462,61.6923
-41.2575,57.3363
-55.7192,65.3444
-58.2317,56.153
-31.2272,54.6432
-36.6808,56.3241
-45.2443,58.9421
-47.0365,60.2171
-44.394,59.8742
-52.3385,61.7897
-61.5006,54.7411
-63.9645,57.5576
-33.9164,54.8496
-51.3236,60.6072
-34.9864,55.6861
-55.0211,52.9186
-48.7035,55.7481
-59.2252,54.5344
-45.3506,54.1174
-56.743,56.178
-75.3058,61.0997
-48.521,60.0291
-32.5366,58.84
-43.6329,55.8224
-41.4514,58.1274
-40.89,67.8993
-41.0883,52.5492
-32.9805,54.8782
-58.7593,55.7054
-41.0557,68.2202
-20.4375,62.5885
-16.2207,62.1693
-53.844,59.2099
-35.9065,63.0714
-66.9395,59.6217
-51.2666,61.6163
-32.8104,62.064
-32.5468,62.261
-43.7071,65.2013
-43.5051,62.9466
-34.5349,61.9417
-43.0351,55.3539
-34.5614,58.2088
-64.0687,52.2675
-34.5795,52.8009
-40.0247,52.9557
-49.1394,57.8005
-60.8274,62.0216
-46.4541,61.5196
-50.1708,54.2852
-52.062,63.7772
-50.1394,63.1724
-47.2146,60.4295
-57.8349,59.014
-30.5796,61.0354
-29.6786,56.5797
-42.1606,59.3802
-37.8664,63.884
-48.9125,59.1007
-47.1624,67.8098
-47.1445,66.9645
-51.0455,60.4841
-24.7517,71.6496
-55.472,62.7038
-51.1201,57.1989
-30.1044,54.5409
-36.5883,56.4992
-36.3868,54.5056
-32.1579,59.2621
-45.3304,62.6103
-65.798,69.6173
-58.4535,52.4701
-47.7403,66.8724
-48.7975,56.5289
-40.9293,59.9022
-38.9918,65.8492
-39.7657,56.186
-45.4116,64.1383
-53.0033,66.4258
-43.3452,52.9169
-38.485,54.3571
-48.4648,68.1312
-43.6804,56.1253
-23.0514,50.6747
-46.3396,60.7957
-50.4129,57.3095
-40.4154,68.6968
-43.0487,61.6982
-52.3253,56.48
-41.1677,60.5703
-48.8759,55.3437
-57.8409,64.9017
-46.9528,52.5266
-30.869,61.4746
-27.1569,58.389
-42.0609,60.6029
-41.5697,66.2037
-54.6267,59.7527
-39.5893,61.0328
-48.4033,56.6494
-30.208,61.339
-43.0416,65.3499
-45.5104,59.3477
-44.9244,64.7795
-44.7499,55.9697
-57.6847,58.0112
-48.0694,56.613
-46.625,65.848
-55.7563,62.9314
-42.313,61.5125
-45.1653,67.0152
55.9754,53.6362
52.1504,44.776
55.0159,60.287
61.4856,46.6233
50.1824,51.3066
57.3195,44.2432
56.7145,47.2283
48.583,46.4063
55.9588,50.2012
45.0509,53.8951
49.1632,49.9086
49.9924,44.5074
47.2138,47.4813
55.4074,55.111
59.2282,46.3829
58.2933,58.5579
54.4554,53.4794
60.7374,41.9936
53.2091,48.5806
56.2802,45.9853
55.5675,58.2947
46.3839,54.5344
53.2828,49.9137
60.6288,48.4417
49.5134,48.5932
55.9004,49.4412
54.0285,47.231
58.465,47.845
57.1612,51.2879
50.2112,49.5368
49.8979,49.0519
52.8648,39.9891
50.7181,51.2455
59.9993,55.3526
50.4722,46.0402
58.7576,53.9353
56.051,51.9402
55.5154,44.3351
54.6533,53.149
47.2235,54.0569
59.4354,52.699
53.6801,57.7746
52.6136,58.9319
52.8609,45.4192
54.2873,47.2147
65.4883,41.8024
67.286,50.2325
57.8753,49.7684
58.459,47.0501
66.4317,43.7869
61.1986,54.6525
51.6726,44.6887
48.1637,49.5815
43.7694,39.352
58.8861,53.7505
60.3285,44.9427
51.7612,58.8638
57.9994,48.1417
52.8781,49.2518
63.1924,56.0881
53.2516,46.0716
44.2239,56.1807
54.7643,66.5972
48.1428,51.1718
49.5861,43.5375
55.3351,49.3905
66.154,46.282
48.2149,45.3087
43.703,44.6977
54.1834,51.8412
55.5498,51.9613
60.5354,45.9014
56.1021,52.5587
53.2873,53.0087
51.9288,53.0478
50.9379,53.368
58.0252,48.2021
54.2341,41.3856
48.1396,50.0403
63.3926,54.5839
48.0947,48.6134
60.2542,53.4078
55.3461,50.4252
48.0786,46.5261
53.0299,52.526
52.0324,49.7226
49.9821,51.3497
48.7835,46.4784
45.3723,58.8294
50.8155,43.3802
54.7671,47.4845
60.4956,50.917
54.2876,52.5273
57.4489,42.7879
44.4605,47.1465
51.3127,53.9763
53.5063,49.9321
60.6806,47.7069
49.3763,48.912
58.8472,50.8605
-14.0326,15.6376
-19.4366,20.2203
-27.9915,24.2253
-28.7336,28.8848
-26.6441,13.3763
-19.2248,20.075
