87.7799,23.8412
58.3807,13.0974
81.5812,21.3269
82.4913,19.4452
68.7321,24.7585
80.6287,20.8899
67.603,25.0931
80.9802,15.142
88.7205,16.7599
82.3501,14.3654
66.0106,15.6485
89.303,26.6476
78.7917,17.5703
78.0753,21.4883
88.3582,22.08
99.6489,25.335
91.0476,25.2307
79.8717,26.9428
73.7643,21.3781
90.5347,18.2803
74.4948,23.2399
86.1487,12.316
71.6647,21.9064
74.1231,14.505
78.1819,12.332
92.682,18.6025
87.0067,21.2289
84.2333,28.7981
78.9039,21.2061
79.8861,25.2651
87.8372,19.277
75.0948,28.7948
81.3241,20.369
91.5514,27.0244
84.5397,15.6149
77.528,22.5627
76.3419,16.4079
75.1329,18.0501
77.0346,11.5367
67.8279,16.5164
71.6992,29.5899
81.2634,19.6435
84.6671,17.5785
75.745,24.2297
83.8887,22.0639
68.1801,28.0462
73.81,22.5143
71.768,15.7831
66.2529,20.6783
95.164,10.7107
56.9403,20.7353
79.6394,23.6049
83.9277,21.1133
71.7624,18.8837
75.9061,22.1364
81.2246,10.8684
91.3893,6.32749
102.102,14.6772
50.3502,24.0055
91.6899,14.5892
58.8641,11.9218
90.3852,26.6823
95.24,13.9615
84.3564,17.3615
86.5021,18.6078
74.8785,17.2963
83.198,13.9647
71.1039,21.0138
82.6064,21.6041
83.9974,25.0871
82.6758,20.5151
93.8155,21.0835
71.64,17.5708
68.7801,18.2568
98.3057,18.9584
84.1926,18.3378
91.5497,19.7562
65.0654,24.3925
81.6885,14.1963
90.3478,22.729
72.4575,20.1832
93.7226,18.9424
58.5371,23.812
67.3994,29.188
70.6227,25.5642
71.8661,17.1099
83.52,32.6167
84.2527,18.5724
83.0474,22.8955
96.9784,21.5886
69.1465,16.0515
63.0079,20.959
79.2255,20.565
81.1601,22.3934
79.016,24.0258
83.094,23.9777
78.0366,16.5882
75.3816,12.8278
75.323,23.6907
79.8064,15.0709
77.3122,27.0131
74.033,23.4533
79.7915,15.8976
67.6551,12.6915
82.2746,18.851
74.6678,19.583
80.1163,22.9524
81.3805,21.0977
86.8367,27.6667
85.6353,11.6527
87.8174,25.8753
68.2152,23.1018
70.736,22.1055
75.2745,21.0921
83.6532,21.3189
74.1987,17.5698
87.87,18.0061
86.0406,24.9842
77.0663,15.9596
59.013,21.6508
56.9203,18.8599
76.0399,26.3307
75.7639,26.0647
92.7427,23.7678
78.6761,21.6241
80.8585,17.4886
90.328,20.5859
63.5836,26.5498
80.1201,16.1586
72.5627,15.6892
80.9065,19.5516
69.4676,20.3381
84.701,20.2693
79.9275,17.2284
72.3673,16.8545
80.9586,15.3157
89.8544,15.6585
91.8529,18.6363
62.1617,23.0257
69.542,22.4072
67.0926,27.3407
85.7038,21.4464
87.6876,19.8794
69.9399,29.5224
79.5476,28.6498
58.9454,21.7228
85.9106,23.4022
94.025,17.0917
88.5246,18.0932
55.5972,20.9862
74.8661,23.8021
78.1283,12.6129
97.0883,22.81
98.3732,18.0604
88.3196,17.3907
87.347,24.9467
81.1454,25.6954
88.1675,24.1093
98.1433,18.8935
76.9366,17.9953
78.1579,19.5714
99.7339,25.8134
77.1529,32.7803
73.6559,15.877
75.263,28.1812
89.5796,26.1458
86.966,13.848
79.5264,16.9655
90.4965,23.3003
63.4593,21.2125
95.1443,17.4042
87.0434,25.104
64.9053,25.4757
83.2355,11.5922
95.943,16.1748
75.316,17.3114
66.9853,16.6022
91.4025,17.1268
77.3654,11.095
71.2515,29.416
87.2638,20.6336
85.5334,24.6263
76.0045,18.576
78.3079,18.0837
84.2182,18.6711
92.9225,16.2323
74.4363,24.9492
78.1259,15.3218
94.8812,30.4514
74.8873,21.5105
85.2618,15.2084
50.3713,13.5208
74.8233,19.8095
84.0739,23.9367
83.1781,20.7238
72.3317,30.3841
77.2594,12.3115
77.8106,21.1205
63.3997,16.3298
83.4611,16.0917
83.4281,26.3351
67.8794,20.5886
80.8282,22.7708
81.7592,11.4044
85.1961,20.8422
65.0599,18.6868
85.1182,19.6144
91.2312,19.8093
70.2315,22.6785
95.0144,12.6849
89.9308,21.5898
94.4213,16.7538
94.9511,17.8929
67.1689,14.6126
68.112,17.8264
68.1123,14.7367
76.3031,24.1659
88.5725,20.8932
83.9302,23.0919
99.2305,16.908
84.256,16.6123
77.9115,14.9527
66.6199,34.3273
70.855,12.4887
90.8556,20.825
77.1468,17.7542
65.7734,22.0318
73.6752,31.6441
91.4629,22.245
83.321,22.8507
79.9825,18.5332
60.6561,29.5111
102.266,16.6576
78.4293,18.1161
105.73,15.1624
78.2722,22.484
73.3785,23.7229
74.8281,19.5654
69.9188,23.8546
78.2457,15.2797
90.8073,25.0357
75.2562,16.9524
54.0758,24.6464
76.607,16.6358
62.7537,20.7852
97.1608,25.1956
100.705,23.9326
97.009,16.6071
92.4695,23.1559
76.6752,16.7167
76.1111,15.5279
57.0814,26.8964
83.7126,13.2155
67.968,14.1279
79.0241,24.9739
78.4144,15.6589
81.482,16.94
74.5619,20.6659
82.5888,25.0752
73.4759,16.7827
70.6682,13.7925
103.967,16.1682
100.179,17.3458
72.6586,19.8646
63.1151,14.8557
85.1829,16.4154
86.5205,16.9372
72.3119,21.2736
94.3822,25.8279
94.0205,20.9641
85.8722,15.565
81.6319,18.4576
88.9713,16.0961
56.8327,12.8583
58.4387,16.3292
80.329,25.1869
94.4713,12.7665
67.3308,14.5389
73.7618,33.6068
77.8817,23.4493
76.973,22.2069
72.8299,15.2167
88.3261,20.4733
70.128,18.2977
84.1417,19.1357
57.9356,31.1119
80.483,13.9107
107.927,21.9888
77.4987,18.9272
69.643,11.4641
86.22,21.793
89.2116,21.5237
74.253,17.6942
75.897,17.3899
79.1129,14.1699
92.4622,15.645
75.1624,14.5184
84.6026,26.1982
72.6059,25.4227
98.3839,14.2853
23.5166,11.9139
24.0819,11.0174
23.332,7.93226
18.9569,9.00494
24.2569,10.4218
14.3754,11.0885
18.2374,12.9182
32.4389,14.6935
25.5382,5.45802
16.5206,6.57905
20.8753,7.63787
12.827,9.13351
17.5543,9.29695
14.9235,8.71005
19.7989,9.03297
20.4153,9.53745
16.2866,7.0014
7.53068,11.1361
18.9111,10.3905
22.1031,6.28643
16.2223,10.52
24.6203,11.101
20.671,9.72345
18.6732,8.11234
22.2376,11.4491
27.1228,8.72183
15.4509,11.2773
23.0784,7.30878
31.6558,10.9424
17.5647,10.7018
20.5273,10.2035
16.6221,11.4764
21.4423,10.3513
19.5352,11.1165
23.4841,11.7307
12.7291,10.2705
24.6103,9.61344
12.9955,11.9137
15.8987,7.15693
14.1914,12.421
18.5163,11.1218
22.944,7.61428
21.9979,9.07303
30.4315,9.87067
16.6971,12.3106
20.7797,8.02626
21.2406,8.18471
7.42285,7.96952
23.4688,7.73501
13.7606,8.71357
14.8236,9.49849
23.1984,11.079
17.5505,8.69979
26.6143,11.5311
14.2412,8.8979
19.5633,6.20176
21.1372,9.74239
19.613,8.51801
23.792,7.31073
18.4638,12.6245
26.2984,7.74667
22.1832,9.80089
17.3687,8.44294
23.7287,8.77192
16.0507,10.6706
13.0549,9.95172
21.5595,6.82109
21.0381,11.0041
15.0386,9.23481
20.5089,8.26346
20.6647,7.85273
22.8692,12.1367
10.34,12.3141
21.2964,11.4736
19.5317,9.40075
29.0523,8.28677
19.4529,8.77286
9.2403,10.1523
25.099,7.90634
21.9266,10.0333
20.8928,9.20188
12.6715,9.82003
21.0177,10.7445
18.6446,8.28678
21.6493,7.67656
12.9636,12.3763
7.5713,14.0458
22.6497,10.5529
14.6322,9.95338
20.5482,11.1454
22.6061,10.3614
14.4335,7.4486
20.1394,9.07077
16.6873,10.2504
24.4838,10.7346
17.7519,12.9143
22.0007,7.9347
19.7092,11.6783
23.5896,12.59
10.4052,10.039
25.4612,11.0931
21.0115,10.2557
20.4735,10.5343
17.2803,10.2159
12.6992,11.4136
17.0138,6.99935
24.83,10.9761
16.2516,8.41377
12.5252,9.99705
32.046,11.221
16.7775,12.3664
23.6319,10.0847
19.9946,10.5494
21.8372,11.8924
21.5685,6.77718
25.1388,10.9177
24.6882,8.17132
13.9155,6.62316
16.6019,7.35711
13.7009,10.4689
16.2514,11.5673
21.4071,12.0551
22.2394,9.72032
16.6527,9.16027
12.7104,10.0836
15.2919,10.5844
29.9198,15.5251
10.2139,9.98684
21.5812,10.341
